sample	reads_total	reads_assigned_bins	percentage_duplicates	median_bin_count	filter_corr_value	ReadsKept	MedianBinCount	dups_percentage	sample_name	over_disp	tech
Arc_well_315A_formalin_r70c70_yes_D2_Good_S5111_R1_001	263995	205491	0.22	14	0.811	205491	14	0.221610257770034	formalin_315a	0.0172710634983936	Arc-well-formalin-315A
Arc_well_315A_formalin_r71c42_yes_D1_ManualUseMultipleCells_S5155_R1_001	313918	255044	0.19	19	0.883	255044	19	0.187545792213253	formalin_315a	0.00522185080008694	Arc-well-formalin-315A
Arc_well_315A_formalin_r71c7_yes_D1_Good_S5120_R1_001	243287	192007	0.21	14	0.825	192007	14	0.210779860822814	formalin_315a	0.00493452018243335	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c11_yes_A2_Good_S516_R1_001	286536	216308	0.25	16	1	216308	16	0.245093112209286	formalin_315a	0.00749271493736791	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c13_yes_A2_Good_S518_R1_001	1874195	1340900	0.28	102	1	1340900	102	0.284546165153573	formalin_315a	0.00526422546911902	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c17_yes_A2_ManualUseCluster_S522_R1_001	756022	586941	0.22	44	1	586941	44	0.223645608196587	formalin_315a	0.00332769666673881	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c22_yes_A1_ManualUseClusterLowConfidence_S527_R1_001	246955	202561	0.18	15	1	202561	15	0.179765544329939	formalin_315a	0.00370079489741405	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c24_yes_A1_ManualUseLowConfidence_S529_R1_001	562400	443948	0.21	34	1	443948	34	0.210618776671408	formalin_315a	0.0063464722004561	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c25_yes_A1_Good_S530_R1_001	729191	567060	0.22	43	1	567060	43	0.222343665788525	formalin_315a	0.00434342009605696	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c26_yes_A1_Good_S531_R1_001	564253	427209	0.24	32	0.943	427209	32	0.242876865519545	formalin_315a	0.00931588504704907	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c29_yes_A2_ManualUseMultipleCells_S534_R1_001	446349	351659	0.21	26	1	351659	26	0.212143412441834	formalin_315a	0.00491465105101323	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c34_yes_A2_Good_S539_R1_001	814545	633223	0.22	48	1	633223	48	0.222605258150256	formalin_315a	0.00360911932140539	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c35_yes_A2_ManualUseMultipleCells_S540_R1_001	1007279	787197	0.22	60	1	787197	60	0.218491599646175	formalin_315a	0.00464199370368906	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c38_yes_A1_Good_S543_R1_001	170773	134869	0.21	10	1	134869	10	0.210244008127749	formalin_315a	0.00586128302343114	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c39_yes_A1_Good_S544_R1_001	130635	103914	0.2	8	0.967	103914	8	0.204547020323803	formalin_315a	0.0136722454711511	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c41_yes_A1_ManualUseMultipleCells_S546_R1_001	296834	241101	0.19	18	1	241101	18	0.187758140913777	formalin_315a	0.00867435687462669	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c43_yes_A1_Good_S548_R1_001	403845	321631	0.2	25	0.951	321631	25	0.203578105461254	formalin_315a	0.0100935676987129	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c44_yes_A1_Good_S549_R1_001	642460	491552	0.23	37	1	491552	37	0.234890888148679	formalin_315a	0.00550887119329409	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c46_yes_A2_ManualUseMultipleCells_S551_R1_001	661399	513522	0.22	39	0.984	513522	39	0.223582134233647	formalin_315a	0.00620179321660215	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c48_yes_A2_Good_S553_R1_001	501601	384891	0.23	26	0.874	384891	26	0.232674974730912	formalin_315a	0.0179325156413431	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c52_yes_A2_Good_S557_R1_001	297739	230365	0.23	17	1	230365	17	0.226285437917102	formalin_315a	0.00222934691938452	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c59_yes_A1_ManualUseMultipleCells_S564_R1_001	542379	437390	0.19	33	1	437390	33	0.193571285023941	formalin_315a	0.00487812693014153	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c62_yes_A1_ManualUseMultipleCells_S567_R1_001	711493	544613	0.23	41	0.854	544613	41	0.234549039835951	formalin_315a	0.0102867831784653	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c64_yes_A2_Good_S569_R1_001	172733	141287	0.18	11	0.979	141287	11	0.182049753087134	formalin_315a	0.0128529865235379	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c65_yes_A2_Good_S570_R1_001	338537	264773	0.22	20	1	264773	20	0.217890511229201	formalin_315a	0.0067062277804284	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c66_yes_A2_Good_S571_R1_001	310351	240519	0.23	18	1	240519	18	0.225009747028365	formalin_315a	0.00526655736939138	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c67_yes_A2_Good_S572_R1_001	204393	162656	0.2	12	0.987	162656	12	0.204199752437706	formalin_315a	0.00773495701030599	Arc-well-formalin-315A
Arc_well_315A_formalin_r7c68_yes_A2_Good_S573_R1_001	678127	524168	0.23	40	1	524168	40	0.227035643765843	formalin_315a	0.00433344779311041	Arc-well-formalin-315A
Arc_well_315A_formalin_r8c10_yes_A2_ManualUseClusterLowConfidence_S587_R1_001	899780	662792	0.26	50	1	662792	50	0.263384382849141	formalin_315a	0.00388382264678878	Arc-well-formalin-315A
Arc_well_315A_formalin_r8c12_yes_A2_Good_S589_R1_001	406386	318299	0.22	24	0.886	318299	24	0.216756974895789	formalin_315a	0.00602849794250027	Arc-well-formalin-315A
Arc_well_315A_formalin_r8c15_yes_A2_Good_S592_R1_001	509062	402978	0.21	31	0.832	402978	31	0.208391119352849	formalin_315a	0.01730752052015	Arc-well-formalin-315A
Arc_well_315A_formalin_r8c19_yes_A1_Good_S596_R1_001	810911	608420	0.25	47	1	608420	47	0.249708044409312	formalin_315a	0.00434654380512928	Arc-well-formalin-315A
Arc_well_315A_formalin_r8c29_yes_A2_Good_S606_R1_001	343749	267750	0.22	20	1	267750	20	0.221088643166962	formalin_315a	0.0059303735359381	Arc-well-formalin-315A
Arc_well_315A_formalin_r8c3_yes_A1_ManualUseCluster_S580_R1_001	598696	456124	0.24	34	1	456124	34	0.238137552280289	formalin_315a	0.00834748310973991	Arc-well-formalin-315A
Arc_well_315A_formalin_r8c30_yes_A2_ManualUseMultipleCells_S607_R1_001	1027388	791007	0.23	59	1	791007	59	0.230079580450618	formalin_315a	0.00404353042815638	Arc-well-formalin-315A
Arc_well_315A_formalin_r8c39_yes_A1_Good_S616_R1_001	150721	117366	0.22	9	0.981	117366	9	0.221302937215119	formalin_315a	0.0138550360138068	Arc-well-formalin-315A
Arc_well_315A_formalin_r8c43_yes_A1_Good_S620_R1_001	554667	431458	0.22	34	0.85	431458	34	0.222131477084449	formalin_315a	0.0131326383424933	Arc-well-formalin-315A
Arc_well_315A_formalin_r8c44_yes_A1_ManualUseMultipleCells_S621_R1_001	1007785	770256	0.24	55	0.903	770256	55	0.235694121265945	formalin_315a	0.0102524494043674	Arc-well-formalin-315A
Arc_well_315A_formalin_r8c45_yes_A2_Good_S622_R1_001	548823	423691	0.23	29	0.867	423691	29	0.228000648660862	formalin_315a	0.0207728350112546	Arc-well-formalin-315A
Arc_well_315A_formalin_r8c46_yes_A2_ManualUseMultipleCells_S623_R1_001	1460314	1124050	0.23	85	0.888	1124050	85	0.230268284766153	formalin_315a	0.00464562671769222	Arc-well-formalin-315A
Arc_well_315A_formalin_r8c48_yes_A2_Good_S625_R1_001	326234	249002	0.24	18	0.973	249002	18	0.236738046923374	formalin_315a	0.0123312972071691	Arc-well-formalin-315A
Arc_well_315A_formalin_r8c50_yes_A2_ManualUseClusterLowConfidence_S627_R1_001	291886	228361	0.22	17	0.985	228361	17	0.217636337474219	formalin_315a	0.00479124076243094	Arc-well-formalin-315A
Arc_well_315A_formalin_r8c53_yes_A2_Good_S630_R1_001	391471	305065	0.22	23	1	305065	23	0.220721330571102	formalin_315a	0.00352888852361698	Arc-well-formalin-315A
Arc_well_315A_formalin_r8c61_yes_A1_ManualUseMultipleCells_S638_R1_001	641860	495517	0.23	35	0.903	495517	35	0.227998317390085	formalin_315a	0.00934356366285748	Arc-well-formalin-315A
Arc_well_315A_formalin_r8c63_yes_A2_Good_S640_R1_001	517959	398526	0.23	30	1	398526	30	0.230583887913908	formalin_315a	0.00379374180821928	Arc-well-formalin-315A
Arc_well_315A_formalin_r8c66_yes_A2_Good_S643_R1_001	422264	317712	0.25	24	1	317712	24	0.247598658659038	formalin_315a	0.00518652792930056	Arc-well-formalin-315A
Arc_well_315A_formalin_r8c68_yes_A2_Good_S645_R1_001	708938	542351	0.23	41	0.81	542351	41	0.234981056171344	formalin_315a	0.0184417093621008	Arc-well-formalin-315A
Arc_well_315A_formalin_r8c7_yes_A1_Good_S584_R1_001	539315	415776	0.23	32	1	415776	32	0.229066501024448	formalin_315a	0.00419477152797359	Arc-well-formalin-315A
Arc_well_315A_formalin_r9c14_yes_B2_Good_S663_R1_001	158824	123279	0.22	9	0.948	123279	9	0.223801188737219	formalin_315a	0.0146285984701116	Arc-well-formalin-315A
Arc_well_315A_formalin_r9c17_yes_B2_ManualUseMultipleCells_S666_R1_001	1384967	1046413	0.24	77	0.985	1046413	77	0.244449145719718	formalin_315a	0.00638552021848015	Arc-well-formalin-315A
Arc_well_315A_formalin_r9c29_yes_B2_Good_S678_R1_001	269107	208325	0.23	16	1	208325	16	0.225865547904737	formalin_315a	0.00845627944078303	Arc-well-formalin-315A
Arc_well_315A_formalin_r9c30_yes_B2_Good_S679_R1_001	660012	496205	0.25	37	1	496205	37	0.248187911734938	formalin_315a	0.00895202242786499	Arc-well-formalin-315A
Arc_well_315A_formalin_r9c32_yes_B2_ManualUseMultipleCells_S681_R1_001	769717	624217	0.19	47	1	624217	47	0.189030513812219	formalin_315a	0.00494032758872435	Arc-well-formalin-315A
Arc_well_315A_formalin_r9c34_yes_B2_Good_S683_R1_001	447306	345241	0.23	27	0.841	345241	27	0.228177131538589	formalin_315a	0.0111014025497378	Arc-well-formalin-315A
Arc_well_315A_formalin_r9c36_yes_B1_Good_S685_R1_001	241706	186476	0.23	14	0.978	186476	14	0.228500740569121	formalin_315a	0.0411713028624642	Arc-well-formalin-315A
Arc_well_315A_formalin_r9c37_yes_B1_ManualUseMultipleCells_S686_R1_001	141375	113349	0.2	8	0.982	113349	8	0.198238726790451	formalin_315a	0.00544507855635771	Arc-well-formalin-315A
Arc_well_315A_formalin_r9c39_yes_B1_Good_S688_R1_001	240805	186100	0.23	13	0.972	186100	13	0.227175515458566	formalin_315a	0.0174214880734822	Arc-well-formalin-315A
Arc_well_315A_formalin_r9c45_yes_B2_ManualUseCluster_S694_R1_001	618658	483244	0.22	37	1	483244	37	0.218883454186319	formalin_315a	0.00396204910011604	Arc-well-formalin-315A
Arc_well_315A_formalin_r9c48_yes_B2_Good_S697_R1_001	537368	416245	0.23	31	1	416245	31	0.225400470441113	formalin_315a	0.00469661100328727	Arc-well-formalin-315A
Arc_well_315A_formalin_r9c61_yes_B1_ManualUseMultipleCells_S710_R1_001	712337	553724	0.22	42	1	553724	42	0.222665676498624	formalin_315a	0.00427466435502726	Arc-well-formalin-315A
Arc_well_315A_formalin_r9c62_yes_B1_Good_S711_R1_001	1009733	739726	0.27	56	1	739726	56	0.267404353428084	formalin_315a	0.00414479562126861	Arc-well-formalin-315A
Arc_well_315A_formalin_r9c64_yes_B2_Good_S713_R1_001	234243	188261	0.2	14	1	188261	14	0.196300423064937	formalin_315a	0.00682334287824613	Arc-well-formalin-315A
Arc_well_315A_formalin_r9c65_yes_B2_Good_S714_R1_001	562764	435404	0.23	33	1	435404	33	0.22631156221791	formalin_315a	0.00508637154994703	Arc-well-formalin-315A
Arc_well_315A_formalin_r9c66_yes_B2_ManualUseMultipleCells_S715_R1_001	1339326	1039250	0.22	77	0.901	1039250	77	0.224050007242449	formalin_315a	0.00720150049586172	Arc-well-formalin-315A
Arc_well_315A_formalin_r9c68_yes_B2_Good_S717_R1_001	838004	637650	0.24	47	0.873	637650	47	0.239084777638293	formalin_315a	0.00974364347131173	Arc-well-formalin-315A
Arc_well_315A_formalin_r9c70_yes_B2_Good_S719_R1_001	229255	181378	0.21	14	0.988	181378	14	0.208837320887222	formalin_315a	0.00713676131660134	Arc-well-formalin-315A
Arc_well_315A_formalin_r9c8_yes_B1_Good_S657_R1_001	133130	101198	0.24	7	0.977	101198	7	0.239855780064599	formalin_315a	0.0180583706065758	Arc-well-formalin-315A
NegCtrl_r36c69_yes_A24_ManualUseCellsInControl_S2662_R1_001	457337	376227	0.18	28	1	376227	28	0.177352805480423	formalin_315a	0.0104688238542426	Arc-well-formalin-315A
NegCtrl_r50c50_yes_A24_ManualUseCellsInControl_S3651_R1_001	151464	121252	0.2	9	0.946	121252	9	0.199466539903872	formalin_315a	0.0180107958948026	Arc-well-formalin-315A
NegCtrl_r52c69_yes_A24_ManualUseCellsInControl_S3814_R1_001	131622	108127	0.18	8	0.866	108127	8	0.178503593624166	formalin_315a	0.0174417094808004	Arc-well-formalin-315A
NegCtrl_r56c23_yes_A24_ManualUseCellsInControl_S4056_R1_001	681404	508173	0.25	38	1	508173	38	0.25422656749887	formalin_315a	0.00435237062467095	Arc-well-formalin-315A
PosCtrl_r17c19_yes_P24_ManualUseCellsInControl_S1244_R1_001	521866	401015	0.23	30	1	401015	30	0.231574772067925	formalin_315a	0.00706080849618613	Arc-well-formalin-315A
PosCtrl_r23c30_yes_P24_ManualUseCellsInControl_S1687_R1_001	783751	600190	0.23	43	0.873	600190	43	0.234208313609807	formalin_315a	0.0131698124812524	Arc-well-formalin-315A
PosCtrl_r25c63_yes_P24_ManualUseCellsInControl_S1864_R1_001	540544	413828	0.23	30	0.978	413828	30	0.234423099692162	formalin_315a	0.0120803611209159	Arc-well-formalin-315A
PosCtrl_r2c68_yes_P24_ManualUseCellsInControl_S213_R1_001	388215	296810	0.24	21	1	296810	21	0.235449428795899	formalin_315a	0.0180556045797531	Arc-well-formalin-315A
PosCtrl_r41c63_yes_P24_ManualUseCellsInControl_S3016_R1_001	1604653	1206576	0.25	88	0.986	1206576	88	0.248076686984663	formalin_315a	0.00808095782506835	Arc-well-formalin-315A
PosCtrl_r4c30_yes_P24_ManualUseCellsInControl_S319_R1_001	163438	125743	0.23	9	0.968	125743	9	0.230637917742508	formalin_315a	0.00873995535375415	Arc-well-formalin-315A
PosCtrl_r50c68_yes_P24_ManualUseCellsInControl_S3669_R1_001	442990	317477	0.28	21	0.833	317477	21	0.28333145217725	formalin_315a	0.0207300687830611	Arc-well-formalin-315A
PosCtrl_r54c11_yes_P24_ManualUseCellsInControl_S3900_R1_001	265987	213092	0.2	15	0.813	213092	15	0.198863102332069	formalin_315a	0.0207479914945484	Arc-well-formalin-315A
PosCtrl_r54c2_yes_P24_ManualUseCellsInControl_S3891_R1_001	278601	221035	0.21	17	1	221035	17	0.206625245422665	formalin_315a	0.007718404569095	Arc-well-formalin-315A
PosCtrl_r66c10_yes_P24_ManualUseCellsInControl_S4763_R1_001	338736	263511	0.22	18	0.84	263511	18	0.22207559869633	formalin_315a	0.0241319500704959	Arc-well-formalin-315A
PosCtrl_r7c8_yes_P24_ManualUseCellsInControl_S513_R1_001	1191855	884590	0.26	68	1	884590	68	0.257804011394003	formalin_315a	0.00353023246407496	Arc-well-formalin-315A
SC242_2_R0C10yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S11_R1_001	462797	387807	0.16	27	0.897	387807	27	0.162036486839802	bcis28_frozen_qc	0.00517766922660054	BCIS28-frozen
SC242_2_R0C13yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S14_R1_001	746519	635487	0.15	46	0.995	635487	46	0.148732986032506	bcis28_frozen_qc	0.00203973706208615	BCIS28-frozen
SC242_2_R0C15yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S16_R1_001	797864	668307	0.16	48	0.996	668307	48	0.162379804076885	bcis28_frozen_qc	0.00282178017479847	BCIS28-frozen
SC242_2_R0C18yesS_SC242_2_BCM_DCIS_28T_D_W_A1_S19_R1_001	845673	726355	0.14	53	0.921	726355	53	0.141092360758828	bcis28_frozen_qc	0.0059991324278826	BCIS28-frozen
SC242_2_R0C21yesS_SC242_2_BCM_DCIS_28T_D_W_A1_S22_R1_001	698309	601966	0.14	44	0.963	601966	44	0.137966143927688	bcis28_frozen_qc	0.00400187121725238	BCIS28-frozen
SC242_2_R0C22yesS_SC242_2_BCM_DCIS_28T_D_W_A1_S23_R1_001	256790	234982	0.08	17	0.989	234982	17	0.0849254254449161	bcis28_frozen_qc	0.00636687300732649	BCIS28-frozen
SC242_2_R0C26yesS_SC242_2_BCM_DCIS_28T_D_W_A1_S27_R1_001	658113	560426	0.15	41	0.876	560426	41	0.14843499520599	bcis28_frozen_qc	0.00556068834682508	BCIS28-frozen
SC242_2_R0C28yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S29_R1_001	658151	567586	0.14	42	0.995	567586	42	0.137605200022487	bcis28_frozen_qc	0.00216021856765471	BCIS28-frozen
SC242_2_R0C32yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S33_R1_001	561318	478872	0.15	35	0.996	478872	35	0.14687930905476	bcis28_frozen_qc	0.00298675511489341	BCIS28-frozen
SC242_2_R0C37yesS_SC242_2_BCM_DCIS_28T_D_W_A1_S38_R1_001	797512	676673	0.15	49	0.909	676673	49	0.151519977128871	bcis28_frozen_qc	0.00276330759513191	BCIS28-frozen
SC242_2_R0C38yesS_SC242_2_BCM_DCIS_28T_D_W_A1_S39_R1_001	691902	587645	0.15	44	0.811	587645	44	0.150681743946397	bcis28_frozen_qc	0.00660181764488293	BCIS28-frozen
SC242_2_R0C40yesS_SC242_2_BCM_DCIS_28T_D_W_A1_S41_R1_001	556915	483053	0.13	36	0.976	483053	36	0.132627061580313	bcis28_frozen_qc	0.00469540750372288	BCIS28-frozen
SC242_2_R0C44yesS_SC242_2_BCM_DCIS_28T_D_W_A1_S45_R1_001	502051	434648	0.13	32	0.979	434648	32	0.134255284821662	bcis28_frozen_qc	0.00743228474373196	BCIS28-frozen
SC242_2_R0C46yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S47_R1_001	735954	626509	0.15	46	0.991	626509	46	0.148711740135932	bcis28_frozen_qc	0.00373805696529006	BCIS28-frozen
SC242_2_R0C47yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S48_R1_001	651498	558679	0.14	41	0.992	558679	41	0.142470122701835	bcis28_frozen_qc	0.00289076615155336	BCIS28-frozen
SC242_2_R0C50yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S51_R1_001	721816	611972	0.15	45	0.993	611972	45	0.152177286178195	bcis28_frozen_qc	0.00304909736920105	BCIS28-frozen
SC242_2_R0C52yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S53_R1_001	730737	612374	0.16	46	0.932	612374	46	0.161977565115767	bcis28_frozen_qc	0.0044290130144324	BCIS28-frozen
SC242_2_R0C54yesS_SC242_2_BCM_DCIS_28T_D_W_A1_S55_R1_001	582590	500725	0.14	37	0.955	500725	37	0.140519061432568	bcis28_frozen_qc	0.00842659644621031	BCIS28-frozen
SC242_2_R0C55yesS_SC242_2_BCM_DCIS_28T_D_W_A1_S56_R1_001	733313	618317	0.16	45	0.944	618317	45	0.156817075382545	bcis28_frozen_qc	0.00564358160577548	BCIS28-frozen
SC242_2_R0C64yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S65_R1_001	587733	518511	0.12	38	0.999	518511	38	0.117777970609103	bcis28_frozen_qc	0.00493735950300921	BCIS28-frozen
SC242_2_R10C0yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S721_R1_001	820035	704794	0.14	52	0.879	704794	52	0.140531806569232	bcis28_frozen_qc	0.00600326774710262	BCIS28-frozen
SC242_2_R10C10yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S731_R1_001	907638	771436	0.15	57	0.895	771436	57	0.150062029134963	bcis28_frozen_qc	0.00533352283683039	BCIS28-frozen
SC242_2_R10C16yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S737_R1_001	812091	703910	0.13	52	0.865	703910	52	0.133212903480029	bcis28_frozen_qc	0.00934480845868919	BCIS28-frozen
SC242_2_R10C19yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S740_R1_001	706705	599674	0.15	44	0.955	599674	44	0.151450746775529	bcis28_frozen_qc	0.00247371830675359	BCIS28-frozen
SC242_2_R10C20yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S741_R1_001	756859	638036	0.16	47	0.989	638036	47	0.156994896011014	bcis28_frozen_qc	0.00297874469442563	BCIS28-frozen
SC242_2_R10C25yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S746_R1_001	718452	614152	0.15	45	0.997	614152	45	0.145173233563272	bcis28_frozen_qc	0.00349971521379115	BCIS28-frozen
SC242_2_R10C2yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S723_R1_001	813658	678933	0.17	50	0.997	678933	50	0.165579395765789	bcis28_frozen_qc	0.00269458829151523	BCIS28-frozen
SC242_2_R10C33yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S754_R1_001	748342	632886	0.15	46	0.949	632886	46	0.154282400292914	bcis28_frozen_qc	0.00564692530165199	BCIS28-frozen
SC242_2_R10C40yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S761_R1_001	739573	627078	0.15	46	0.985	627078	46	0.152108040720794	bcis28_frozen_qc	0.00337691781483455	BCIS28-frozen
SC242_2_R10C42yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S763_R1_001	652216	558887	0.14	41	0.994	558887	41	0.143095232254345	bcis28_frozen_qc	0.00258949360402407	BCIS28-frozen
SC242_2_R10C49yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S770_R1_001	196088	174414	0.11	13	0.996	174414	13	0.110532006038105	bcis28_frozen_qc	0.00957361428993232	BCIS28-frozen
SC242_2_R10C5yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S726_R1_001	722877	606666	0.16	44	0.998	606666	44	0.160761789350055	bcis28_frozen_qc	0.00347410678149531	BCIS28-frozen
SC242_2_R10C63yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S784_R1_001	707855	606294	0.14	44	0.994	606294	44	0.143477124552345	bcis28_frozen_qc	0.00214751658302347	BCIS28-frozen
SC242_2_R10C66yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S787_R1_001	756213	639986	0.15	47	0.994	639986	47	0.153696114719001	bcis28_frozen_qc	0.0023900857445788	BCIS28-frozen
SC242_2_R10C67yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S788_R1_001	703773	586120	0.17	43	0.991	586120	43	0.167174642960159	bcis28_frozen_qc	0.00389934054481369	BCIS28-frozen
SC242_2_R10C69yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S790_R1_001	784769	680070	0.13	49	0.991	680070	49	0.133413781635105	bcis28_frozen_qc	0.00338711321680488	BCIS28-frozen
SC242_2_R10C9yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S730_R1_001	637685	544740	0.15	40	0.993	544740	40	0.145753781255636	bcis28_frozen_qc	0.00748527167991306	BCIS28-frozen
SC242_2_R11C13yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S806_R1_001	786526	655857	0.17	48	0.996	655857	48	0.166134368094634	bcis28_frozen_qc	0.00313474465791192	BCIS28-frozen
SC242_2_R11C16yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S809_R1_001	869836	721067	0.17	54	0.897	721067	54	0.171031090918288	bcis28_frozen_qc	0.00541107865668338	BCIS28-frozen
SC242_2_R11C18yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S811_R1_001	506104	431005	0.15	31	0.882	431005	31	0.148386497636849	bcis28_frozen_qc	0.00387784973777422	BCIS28-frozen
SC242_2_R11C19yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S812_R1_001	1061220	890616	0.16	65	0.998	890616	65	0.160762141685984	bcis28_frozen_qc	0.00427343248238837	BCIS28-frozen
SC242_2_R11C20yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S813_R1_001	916896	764793	0.17	56	0.99	764793	56	0.165889043032143	bcis28_frozen_qc	0.00300838913348361	BCIS28-frozen
SC242_2_R11C21yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S814_R1_001	1212624	1023143	0.16	76	0.965	1023143	76	0.156257009592421	bcis28_frozen_qc	0.00472374547128833	BCIS28-frozen
SC242_2_R11C23yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S816_R1_001	904755	738820	0.18	54	0.88	738820	54	0.183403241761582	bcis28_frozen_qc	0.0112991501874834	BCIS28-frozen
SC242_2_R11C25yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S818_R1_001	953046	788617	0.17	58	0.992	788617	58	0.172529972320329	bcis28_frozen_qc	0.00290188773332957	BCIS28-frozen
SC242_2_R11C28yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S821_R1_001	848192	712047	0.16	52	0.991	712047	52	0.160512006715461	bcis28_frozen_qc	0.00341659725257581	BCIS28-frozen
SC242_2_R11C33yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S826_R1_001	858130	716057	0.17	52	0.941	716057	52	0.165561162061692	bcis28_frozen_qc	0.00275456309929188	BCIS28-frozen
SC242_2_R11C36yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S829_R1_001	1217307	1020264	0.16	75	0.972	1020264	75	0.161867959356185	bcis28_frozen_qc	0.00450308936297997	BCIS28-frozen
SC242_2_R11C41yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S834_R1_001	957615	798805	0.17	58	0.991	798805	58	0.16583908982211	bcis28_frozen_qc	0.00269431322337353	BCIS28-frozen
SC242_2_R11C42yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S835_R1_001	763212	646628	0.15	47	0.989	646628	47	0.152754411618266	bcis28_frozen_qc	0.00289542885489533	BCIS28-frozen
SC242_2_R11C50yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S843_R1_001	898152	735437	0.18	53	0.995	735437	53	0.18116643953362	bcis28_frozen_qc	0.00172835049829578	BCIS28-frozen
SC242_2_R11C55yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S848_R1_001	987416	810677	0.18	59	0.994	810677	59	0.178991428131608	bcis28_frozen_qc	0.00214051075802017	BCIS28-frozen
SC242_2_R11C57yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S850_R1_001	1180411	988485	0.16	73	0.841	988485	73	0.162592520740657	bcis28_frozen_qc	0.00450974586698276	BCIS28-frozen
SC242_2_R11C58yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S851_R1_001	955086	800703	0.16	59	0.995	800703	59	0.161643035286875	bcis28_frozen_qc	0.00230298411265758	BCIS28-frozen
SC242_2_R11C68yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S861_R1_001	935158	781730	0.16	57	0.989	781730	57	0.164066393058713	bcis28_frozen_qc	0.00360545558708958	BCIS28-frozen
SC242_2_R11C69yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S862_R1_001	802121	675413	0.16	50	0.928	675413	50	0.157966192133107	bcis28_frozen_qc	0.00599481305710802	BCIS28-frozen
